encoder,scene_name,scenario,fold_id,steer_rmse,accel_rmse,n
vq_track,scene-0003,,0,0.15055646241569295,0.06304452132081796,40
vq_track,scene-0012,,0,0.05644267462708464,0.05661838332596364,40
vq_track,scene-0013,,0,0.043405143727797114,0.03140119236549222,40
vq_track,scene-0014,,0,0.07362863010116243,0.05583483396831324,40
vq_track,scene-0015,,0,0.04300676109773646,0.05185998367832765,40
vq_track,scene-0016,,0,0.21903987547400175,0.054068675182955106,40
vq_track,scene-0017,,0,0.12172261038032706,0.07039890686185027,40
vq_track,scene-0018,,0,0.5542514987940328,0.05981962530067639,40
vq_track,scene-0035,,0,0.043025556030903724,0.05336131525113145,40
vq_track,scene-0036,,0,0.060390509504922335,0.027272229364352866,40
vq_track,scene-0038,,0,0.11822212425888264,0.05154047388326871,40
vq_track,scene-0039,,0,0.03814968292976928,0.07135501582934918,40
vq_track,scene-0092,,0,0.029091049558326115,0.023977607871132903,40
vq_track,scene-0093,,0,0.10856620046292642,0.03865330159222282,39
vq_track,scene-0094,,0,0.014214778114578983,0.04526353132788038,40
vq_track,scene-0095,,0,0.010683580776056452,0.04674133543009265,39
vq_track,scene-0096,,0,0.045541399936529024,0.07978193659963892,39
vq_track,scene-0097,,0,0.02754772311111446,0.08143700772897629,39
vq_track,scene-0098,,0,0.024774463440713698,0.03651527562385382,39
vq_track,scene-0099,,0,0.09842618768097165,0.07080402863340732,39
vq_track,scene-0100,,0,0.07313984199700306,0.005018308987082199,40
vq_track,scene-0101,,0,0.0671901616717697,0.059772101635822715,40
vq_track,scene-0102,,0,0.219372165555871,0.05912102041464005,40
vq_track,scene-0103,,0,0.03476287619806178,0.11138716439276132,40
vq_track,scene-0104,,0,0.0488894226369671,0.0675339311360013,39
vq_track,scene-0105,,0,0.08449542386782322,0.040207101069480576,39
vq_track,scene-0106,,0,0.08001226321119649,0.04977506406965485,40
vq_track,scene-0107,,0,0.10411742261262237,0.05321807715848371,40
vq_track,scene-0108,,0,0.2120715784708622,0.07573135744879007,39
vq_track,scene-0109,,0,0.12203630525269489,0.04683358675718144,40
vq_track,scene-0110,,0,0.032529046781424965,0.024964338519125818,40
vq_track,scene-0221,,0,0.29807812474834905,0.07438990300436198,39
vq_track,scene-0268,,0,0.05889364571548129,0.06716230591344637,39
vq_track,scene-0269,,0,0.13551735729457012,0.059412674561632704,40
vq_track,scene-0270,,0,0.08645534978691438,0.04569441648358463,40
vq_track,scene-0271,,0,0.13370946616951404,0.08898042838996623,39
vq_track,scene-0272,,0,0.13323204837240574,0.06779778002093735,39
vq_track,scene-0273,,0,0.08721035688741269,0.08357052427009283,39
vq_track,scene-0274,,0,0.041467985800741076,0.06364033364479425,40
vq_track,scene-0275,,0,0.07695425897919374,0.04547985521805745,40
vq_track,scene-0276,,0,0.11155975334365424,0.09544667383883193,40
vq_track,scene-0277,,0,0.06692307422449427,0.06679563944723639,40
vq_track,scene-0278,,0,0.16636115421615283,0.10984285043938107,40
vq_track,scene-0329,,0,0.3447848062516898,0.06153612942908513,39
vq_track,scene-0330,,0,0.13918696954978185,0.06524002574763894,39
vq_track,scene-0331,,0,0.5522282260432858,0.07253752581736338,39
vq_track,scene-0332,,0,0.08455733668422867,0.0729756522988076,40
vq_track,scene-0344,,0,0.027152503424563615,0.023522057038631927,40
vq_track,scene-0345,,0,0.16393727975399255,0.0823026098657978,39
vq_track,scene-0346,,0,0.12890461265645822,0.08541106596909419,40
vq_track,scene-0519,,0,0.022788025844786484,0.05940074291526376,41
vq_track,scene-0520,,0,0.029344013361320084,0.06383469469962931,41
vq_track,scene-0521,,0,0.024667511839094172,0.05836541937659362,40
vq_track,scene-0522,,0,0.049896280270686245,0.058021387878876535,40
vq_track,scene-0523,,0,0.13155839238164682,0.047449466848905685,40
vq_track,scene-0524,,0,0.036364846639456,0.019634507023272196,41
vq_track,scene-0552,,0,0.21763422037900418,0.08954642707360898,41
vq_track,scene-0553,,0,0.09578129905182542,0.008386327460277579,41
vq_track,scene-0554,,0,0.10163139909507213,0.007758453490223097,41
vq_track,scene-0555,,0,0.054916836935925195,0.12980223859955167,40
vq_track,scene-0556,,0,0.4258331498788677,0.06682131498042422,40
vq_track,scene-0557,,0,0.4080490143755453,0.08041645160448169,40
vq_track,scene-0558,,0,0.4564860635303963,0.0630280445805061,41
vq_track,scene-0559,,0,0.03553361600115546,0.057128979631902964,41
vq_track,scene-0560,,0,0.04677616120472752,0.06682708015749667,40
vq_track,scene-0561,,0,0.13832979610533744,0.05170878636203177,40
vq_track,scene-0562,,0,0.07015581222668438,0.04350846691374549,40
vq_track,scene-0563,,0,0.15728729966878083,0.05306264395134761,40
vq_track,scene-0564,,0,0.3817268024458353,0.05233429873248315,40
vq_track,scene-0565,,0,0.25688619715177957,0.044027720121461646,40
vq_track,scene-0625,,0,0.08702765782699018,0.03335671809939941,40
vq_track,scene-0626,,0,0.06094717873144737,0.07439221430660377,40
vq_track,scene-0627,,0,0.13126992881734154,0.036762825155753666,41
vq_track,scene-0629,,0,0.13725943174889507,0.09662292156139986,40
vq_track,scene-0630,,0,0.11558302154398842,0.10249541686909097,41
vq_track,scene-0632,,0,0.32375783320811213,0.05201449488271764,40
vq_track,scene-0633,,0,0.05410771979734521,0.07303905840640251,40
vq_track,scene-0634,,0,0.171497107707591,0.08495206538912962,40
vq_track,scene-0635,,0,0.006483285449654187,0.02012244054788297,40
vq_track,scene-0636,,0,0.27037333621243825,0.09474716489455488,40
vq_track,scene-0637,,0,0.02768906283502784,0.0591047343491854,40
vq_track,scene-0638,,0,0.24465488611734254,0.06430081231017039,41
vq_track,scene-0770,,0,0.009663467275436656,0.012775995326158309,40
vq_track,scene-0771,,0,0.0066700531001850916,0.011618121874909937,41
vq_track,scene-0775,,0,0.01086120522142491,0.017045148110998883,41
vq_track,scene-0777,,0,0.006494682375701162,0.013584826500428339,40
vq_track,scene-0778,,0,0.737998317899331,0.08569893481067814,40
vq_track,scene-0780,,0,0.08425488177314534,0.025978985274890815,41
vq_track,scene-0781,,0,0.09845533401166073,0.02917112076491765,40
vq_track,scene-0782,,0,0.09049545940683211,0.07773512129744693,41
vq_track,scene-0783,,0,0.054461096745775095,0.11335979469085478,41
vq_track,scene-0784,,0,0.026776968865516906,0.02439023150105878,41
vq_track,scene-0794,,0,0.02209051074330919,0.07073202427051169,40
vq_track,scene-0795,,0,0.02682700919325022,0.06255238408648511,40
vq_track,scene-0796,,0,0.01598425292357319,0.03542583098722757,40
vq_track,scene-0797,,0,0.016429360007107423,0.08442716240790386,40
vq_track,scene-0798,,0,0.021791851946654183,0.07053718844649604,40
vq_track,scene-0799,,0,0.045660701224327825,0.03307741527596052,40
vq_track,scene-0800,,0,0.03462747775178803,0.03737183625276578,40
vq_track,scene-0802,,0,0.024809339048421003,0.021200725580678415,41
vq_track,scene-0904,,0,0.025516147038027247,0.04061695858447223,41
vq_track,scene-0905,,0,0.035206010226158845,0.029158107560887672,40
vq_track,scene-0906,,0,0.10264260333069215,0.04708537788154613,41
vq_track,scene-0907,,0,0.16996819139840658,0.06792916678083762,40
vq_track,scene-0908,,0,0.042483720775176204,0.05687197892706256,41
vq_track,scene-0909,,0,0.03733376190396146,0.039626695149356087,40
vq_track,scene-0910,,0,0.038362358030827624,0.025743772506237966,40
vq_track,scene-0911,,0,0.02233511626163995,0.01678732695491622,40
vq_track,scene-0912,,0,0.04847459312795759,0.031285176607956426,40
vq_track,scene-0913,,0,0.056666167685389845,0.023421196265077226,40
vq_track,scene-0914,,0,0.15589230874083634,0.060398526423749176,41
vq_track,scene-0915,,0,0.26529427590113425,0.07046766511397877,41
vq_track,scene-0916,,0,0.31950677192196036,0.06196545336157314,41
vq_track,scene-0917,,0,0.2559803542663819,0.11787282956754407,41
vq_track,scene-0919,,0,0.21360169567122908,0.0675733103982218,41
vq_track,scene-0920,,0,0.24068101919207774,0.10217335168532615,41
vq_track,scene-0921,,0,0.2960557273028627,0.09220822492705975,41
vq_track,scene-0922,,0,0.03446882876217726,0.043589373186288145,41
vq_track,scene-0923,,0,0.027935669120741424,0.02748275661111371,40
vq_track,scene-0924,,0,0.06356758826499227,0.07523598234317191,40
vq_track,scene-0925,,0,0.08277062699078319,0.08846943200698698,40
vq_track,scene-0926,,0,0.3985765552922065,0.09242489622893783,41
vq_track,scene-0927,,0,0.04107197258656914,0.11456274584578537,40
vq_track,scene-0928,,0,0.3243746469978246,0.07952529103290978,40
vq_track,scene-0929,,0,0.06846241493382531,0.09469203091068838,40
vq_track,scene-0930,,0,0.15674419600795989,0.0674126663811514,40
vq_track,scene-0931,,0,0.2610887231981617,0.09395485137418502,40
