encoder,scene_name,scenario,fold_id,steer_rmse,accel_rmse,n
vjepa2_rep1,scene-0003,,0,0.071795903646769,0.06713615104850788,3
vjepa2_rep1,scene-0012,,0,0.04768849459867978,0.06446634312539368,3
vjepa2_rep1,scene-0013,,0,0.034949267393173174,0.04046366608454254,3
vjepa2_rep1,scene-0014,,0,0.06626259864588437,0.056422084041729825,3
vjepa2_rep1,scene-0015,,0,0.04681459638271446,0.042175999645060414,3
vjepa2_rep1,scene-0016,,0,0.11860435716463191,0.05612910302714119,3
vjepa2_rep1,scene-0017,,0,0.07966670138510773,0.054890550812292695,3
vjepa2_rep1,scene-0018,,0,0.5813762086736841,0.06757225742175553,3
vjepa2_rep1,scene-0035,,0,0.04406589267418979,0.0527590815378902,3
vjepa2_rep1,scene-0036,,0,0.025179232681961494,0.024784904173614664,3
vjepa2_rep1,scene-0038,,0,0.08575741044938866,0.046837863826729435,3
vjepa2_rep1,scene-0039,,0,0.025254359329488756,0.06559533557179081,3
vjepa2_rep1,scene-0092,,0,0.012492553222087761,0.02559701586374662,3
vjepa2_rep1,scene-0093,,0,0.10196044294811647,0.04626201556172694,3
vjepa2_rep1,scene-0094,,0,0.006930958343871407,0.035040860520624016,3
vjepa2_rep1,scene-0095,,0,0.014484043242948587,0.04671752269597499,3
vjepa2_rep1,scene-0096,,0,0.021698151593311524,0.06984117961433349,3
vjepa2_rep1,scene-0097,,0,0.03199563687521275,0.05506050302523539,3
vjepa2_rep1,scene-0098,,0,0.01242314960669026,0.03455073319004314,3
vjepa2_rep1,scene-0099,,0,0.12018763339064274,0.05768894787384441,3
vjepa2_rep1,scene-0100,,0,0.06231252497529812,0.009656551017893993,3
vjepa2_rep1,scene-0101,,0,0.04220766055587938,0.06252951639940428,3
vjepa2_rep1,scene-0102,,0,0.11619859063578454,0.04378417526570175,3
vjepa2_rep1,scene-0103,,0,0.018673486864235426,0.10084205895262631,3
vjepa2_rep1,scene-0104,,0,0.016170838679819128,0.05493309928995374,3
vjepa2_rep1,scene-0105,,0,0.0393163145455147,0.042453743714604586,3
vjepa2_rep1,scene-0106,,0,0.0401187889694335,0.04625634398050965,3
vjepa2_rep1,scene-0107,,0,0.0914126597347623,0.03876828696584798,3
vjepa2_rep1,scene-0108,,0,0.22252177786348057,0.07201792087965365,3
vjepa2_rep1,scene-0109,,0,0.0930182309160864,0.04900059250536971,3
vjepa2_rep1,scene-0110,,0,0.013814434608222697,0.020208811168968346,3
vjepa2_rep1,scene-0221,,0,0.28672942212736446,0.08362719957377794,3
vjepa2_rep1,scene-0268,,0,0.10445113412502312,0.08083758727672075,3
vjepa2_rep1,scene-0269,,0,0.0881246028642274,0.05009409022943868,3
vjepa2_rep1,scene-0270,,0,0.04803028189512997,0.043070340319883875,3
vjepa2_rep1,scene-0271,,0,0.13485635832832576,0.09788794120327982,3
vjepa2_rep1,scene-0272,,0,0.11487626708855937,0.06550269171476926,3
vjepa2_rep1,scene-0273,,0,0.08818133878321188,0.07291707893652179,3
vjepa2_rep1,scene-0274,,0,0.021199719061934158,0.06692244909368367,3
vjepa2_rep1,scene-0275,,0,0.08034940722883871,0.05237234170599816,3
vjepa2_rep1,scene-0276,,0,0.10656203162179179,0.08559983267783157,3
vjepa2_rep1,scene-0277,,0,0.02272595250094929,0.06923262863375856,3
vjepa2_rep1,scene-0278,,0,0.1671726320087296,0.10280779220297603,3
vjepa2_rep1,scene-0329,,0,0.3217017270477564,0.062316863246768515,3
vjepa2_rep1,scene-0330,,0,0.09819877575266799,0.05821140290423762,3
vjepa2_rep1,scene-0331,,0,0.6387383374579638,0.06466152999032411,3
vjepa2_rep1,scene-0332,,0,0.06586860659294724,0.06981897908741382,3
vjepa2_rep1,scene-0344,,0,0.013233241402611154,0.012801485973692163,3
vjepa2_rep1,scene-0345,,0,0.11799174442092343,0.06959141136847806,3
vjepa2_rep1,scene-0346,,0,0.09519174416177545,0.10282309423940178,3
vjepa2_rep1,scene-0519,,0,0.02552209278574911,0.04640885677649443,3
vjepa2_rep1,scene-0520,,0,0.012995463092361034,0.044908842089143086,3
vjepa2_rep1,scene-0521,,0,0.01543724226672256,0.0546682761285692,3
vjepa2_rep1,scene-0522,,0,0.020211221802485916,0.057988317826580704,3
vjepa2_rep1,scene-0523,,0,0.08769465489236651,0.043621292073573736,3
vjepa2_rep1,scene-0524,,0,0.02710901733020975,0.029241439897531692,3
vjepa2_rep1,scene-0552,,0,0.17849039802707925,0.08167290160358122,3
