copy_cossim,cossim,encoder,horizon_step,horizon_trained,model,n_windows,seed,source
,0.9711714162226422,vjepa2_rep1,4,4,dit_x0,,1,da8
,0.9872974065600076,vjepa2_rep1,1,4,mlp_residual,,1,da8
,0.9803660959967786,vjepa2_rep1,2,4,mlp_residual,,1,da8
,0.9753784331740389,vjepa2_rep1,3,4,mlp_residual,,1,da8
,0.9709207112772875,vjepa2_rep1,4,4,mlp_residual,,1,da8
,0.9752502180945282,vjepa2_rep1,1,4,dit_x0,,2,da8
,0.9728849945659677,vjepa2_rep1,2,4,dit_x0,,2,da8
,0.9698814579340161,vjepa2_rep1,3,4,dit_x0,,2,da8
,0.9670090394654515,vjepa2_rep1,4,4,dit_x0,,2,da8
,0.9871841130781974,vjepa2_rep1,1,4,mlp_residual,,2,da8
,0.9800830755886677,vjepa2_rep1,2,4,mlp_residual,,2,da8
,0.9749980292256016,vjepa2_rep1,3,4,mlp_residual,,2,da8
,0.9703462427888635,vjepa2_rep1,4,4,mlp_residual,,2,da8
,0.9849731774760427,vjepa2_rep64,1,4,dit_x0,,0,da8
,0.9830221544664534,vjepa2_rep64,2,4,dit_x0,,0,da8
,0.9796444832519712,vjepa2_rep64,3,4,dit_x0,,0,da8
,0.9759075561117964,vjepa2_rep64,4,4,dit_x0,,0,da8
,0.9936958175014363,vjepa2_rep64,1,4,mlp_residual,,0,da8
,0.9879490003569976,vjepa2_rep64,2,4,mlp_residual,,0,da8
,0.982756116817437,vjepa2_rep64,3,4,mlp_residual,,0,da8
,0.9783486392494056,vjepa2_rep64,4,4,mlp_residual,,0,da8
,0.9855331777096411,vjepa2_rep64,1,4,dit_x0,,1,da8
,0.983724514218049,vjepa2_rep64,2,4,dit_x0,,1,da8
,0.9805619246318653,vjepa2_rep64,3,4,dit_x0,,1,da8
,0.9769725887554117,vjepa2_rep64,4,4,dit_x0,,1,da8
,0.9935920421081532,vjepa2_rep64,1,4,mlp_residual,,1,da8
,0.9880771457456007,vjepa2_rep64,2,4,mlp_residual,,1,da8
,0.9829684347436753,vjepa2_rep64,3,4,mlp_residual,,1,da8
,0.9787693273583381,vjepa2_rep64,4,4,mlp_residual,,1,da8
,0.9847606751152809,vjepa2_rep64,1,4,dit_x0,,2,da8
,0.9829763949940314,vjepa2_rep64,2,4,dit_x0,,2,da8
,0.9795660746451739,vjepa2_rep64,3,4,dit_x0,,2,da8
,0.9757287454332323,vjepa2_rep64,4,4,dit_x0,,2,da8
,0.9935762673247936,vjepa2_rep64,1,4,mlp_residual,,2,da8
,0.987734422051922,vjepa2_rep64,2,4,mlp_residual,,2,da8
,0.9821930917168614,vjepa2_rep64,3,4,mlp_residual,,2,da8
,0.9776096277119027,vjepa2_rep64,4,4,mlp_residual,,2,da8
,0.9911055528803007,vq_track,1,4,dit_x0,,0,da8
,0.9899836306335258,vq_track,2,4,dit_x0,,0,da8
,0.9886360682339482,vq_track,3,4,dit_x0,,0,da8
,0.9877913567077896,vq_track,4,4,dit_x0,,0,da8
