encoder,scene_name,scenario,fold_id,steer_rmse,accel_rmse,n
vit_s16,scene-0003,,0,0.09170560485489097,0.0701748448807195,3
vit_s16,scene-0012,,0,0.0916715822627066,0.06163772712212651,3
vit_s16,scene-0013,,0,0.07259140898282533,0.04619208974156805,3
vit_s16,scene-0014,,0,0.07515165346916232,0.07523409583613838,3
vit_s16,scene-0015,,0,0.061405698285777105,0.06248454011750973,3
vit_s16,scene-0016,,0,0.11527590895272997,0.04789196783898066,3
vit_s16,scene-0017,,0,0.08089091612714457,0.07879321552602732,3
vit_s16,scene-0018,,0,0.5831894035803439,0.0709137448996928,3
vit_s16,scene-0035,,0,0.08702573380944971,0.056025009778436684,3
vit_s16,scene-0036,,0,0.07533516182596103,0.041363173738822395,3
vit_s16,scene-0038,,0,0.1491572988234714,0.06225670392652712,3
vit_s16,scene-0039,,0,0.06772373865916392,0.07493064167651974,3
vit_s16,scene-0092,,0,0.03108757299949319,0.028738044725107704,3
vit_s16,scene-0093,,0,0.14512312687482518,0.05691612175745311,3
vit_s16,scene-0094,,0,0.029753044871136978,0.03231281328883996,3
vit_s16,scene-0095,,0,0.032632985997694264,0.08717366976765994,3
vit_s16,scene-0096,,0,0.04044377163848318,0.09184313261974399,3
vit_s16,scene-0097,,0,0.03172336863672768,0.06209090874046617,3
vit_s16,scene-0098,,0,0.0260143898193194,0.043408251736060506,3
vit_s16,scene-0099,,0,0.11388585912950633,0.06823451877957909,3
vit_s16,scene-0100,,0,0.05256581934413468,0.06374349594607591,3
vit_s16,scene-0101,,0,0.06315555112146663,0.06506703037592577,3
vit_s16,scene-0102,,0,0.20130185907330578,0.04235467881124544,3
vit_s16,scene-0103,,0,0.03624448858049498,0.11513072324649774,3
vit_s16,scene-0104,,0,0.057525012201531424,0.07668129732325416,3
vit_s16,scene-0105,,0,0.041551340264746016,0.04375009420068682,3
vit_s16,scene-0106,,0,0.06604329741878671,0.05393986942375543,3
vit_s16,scene-0107,,0,0.0633551548832856,0.058007214844037404,3
vit_s16,scene-0108,,0,0.25396369797905466,0.08173788926482912,3
vit_s16,scene-0109,,0,0.16552773302351262,0.04582401044210679,3
vit_s16,scene-0110,,0,0.03636546537782631,0.03399184976142049,3
vit_s16,scene-0221,,0,0.28177595813501677,0.11049277604036066,3
vit_s16,scene-0268,,0,0.06730828117937084,0.09106438059492457,3
vit_s16,scene-0269,,0,0.15013458078806644,0.07217901265433585,3
vit_s16,scene-0270,,0,0.057664783848336176,0.05157498831340904,3
vit_s16,scene-0271,,0,0.13680912722735375,0.0799469559689821,3
vit_s16,scene-0272,,0,0.16556835105918866,0.09336361425067578,3
vit_s16,scene-0273,,0,0.0706417234961756,0.08685165786562477,3
vit_s16,scene-0274,,0,0.043702478692520315,0.07111298080106365,3
vit_s16,scene-0275,,0,0.0873905850072416,0.060137472482148145,3
vit_s16,scene-0276,,0,0.12366463725088206,0.09236561259657587,3
vit_s16,scene-0277,,0,0.05917669931649657,0.07873167675996569,3
vit_s16,scene-0278,,0,0.19189004801215725,0.11263951449467491,3
vit_s16,scene-0329,,0,0.3337146842390551,0.06705237159825603,3
vit_s16,scene-0330,,0,0.10914613698829334,0.0831350073786168,3
vit_s16,scene-0331,,0,0.48972610865278127,0.06532201012938883,3
vit_s16,scene-0332,,0,0.06343929403730253,0.07887000212857148,3
