encoder,scene_name,scenario,fold_id,steer_rmse,accel_rmse,n
clip_b32,scene-0784,,0,0.09811087886098686,0.031157315215364786,41
clip_b32,scene-0794,,0,0.03731582596085906,0.07215486027414986,40
clip_b32,scene-0795,,0,0.047236843040783925,0.06613793614236328,40
clip_b32,scene-0796,,0,0.03485076224031603,0.05085563704463306,40
clip_b32,scene-0797,,0,0.045442889886917914,0.08933043106872811,40
clip_b32,scene-0798,,0,0.032405351677307355,0.0666084341897621,40
clip_b32,scene-0799,,0,0.040671207727034475,0.035620695264027634,40
clip_b32,scene-0800,,0,0.04740698665406831,0.03899984985934599,40
clip_b32,scene-0802,,0,0.034999366533714375,0.02976857597281489,41
clip_b32,scene-0904,,0,0.028178652294926276,0.051663010449309744,41
clip_b32,scene-0905,,0,0.044918243307976446,0.03707163527173433,40
clip_b32,scene-0906,,0,0.08658687914304698,0.054793472858776865,41
clip_b32,scene-0907,,0,0.20801320412362767,0.07007782792014032,40
clip_b32,scene-0908,,0,0.05942273756282294,0.09203961226961564,41
clip_b32,scene-0909,,0,0.04467910693962324,0.05467132610602817,40
clip_b32,scene-0910,,0,0.030159540766027587,0.03352425976855031,40
clip_b32,scene-0911,,0,0.02799648934067514,0.033889565691551944,40
clip_b32,scene-0912,,0,0.028986759146837234,0.028225011897346136,40
clip_b32,scene-0913,,0,0.03718903149379827,0.03902697614401158,40
clip_b32,scene-0914,,0,0.17078109633732116,0.053974770870751566,41
clip_b32,scene-0915,,0,0.11339676646110648,0.062337160471320145,41
clip_b32,scene-0916,,0,0.34314491610237474,0.07008422058867617,41
clip_b32,scene-0917,,0,0.23494456051643564,0.10201685975803758,41
clip_b32,scene-0919,,0,0.27938115056165336,0.07301275023674471,41
clip_b32,scene-0920,,0,0.3094871153655925,0.07265114658649623,41
clip_b32,scene-0921,,0,0.26312077779033033,0.10995822047007174,41
clip_b32,scene-0922,,0,0.08259407448955493,0.05982027401029233,41
clip_b32,scene-0923,,0,0.03293722290862302,0.031663414380290265,40
clip_b32,scene-0924,,0,0.09254377519927837,0.0938354697970295,40
clip_b32,scene-0925,,0,0.030914527618652144,0.08375537231205658,40
clip_b32,scene-0926,,0,0.23112723052646253,0.08025239813901792,41
clip_b32,scene-0927,,0,0.04698426519714837,0.08057280461061227,40
clip_b32,scene-0928,,0,0.2323053513671758,0.0680980194295603,40
clip_b32,scene-0929,,0,0.07235356334376676,0.08681926248053695,40
clip_b32,scene-0930,,0,0.09512497559958233,0.06842769518173526,40
clip_b32,scene-0931,,0,0.31841928912481293,0.10426951607105724,40
clip_b32,scene-0962,,0,0.13855864672483575,0.0525356402963312,41
clip_b32,scene-0963,,0,0.08332855489722531,0.055964436399727015,40
clip_b32,scene-0966,,0,0.16528115586673756,0.09826937982808549,41
clip_b32,scene-0967,,0,0.07682897599686106,0.0781810859581496,41
clip_b32,scene-0968,,0,0.20167254548026167,0.09693161256098154,41
clip_b32,scene-0969,,0,0.23111155267684894,0.07062342296128983,40
clip_b32,scene-0971,,0,0.13523012277264937,0.06652105451693431,40
clip_b32,scene-0972,,0,0.06541764388151684,0.05802885425185525,41
clip_b32,scene-1059,,0,0.3211243115756049,0.12525331117374425,40
clip_b32,scene-1060,,0,0.15217016805371947,0.09731927126146901,40
clip_b32,scene-1061,,0,0.11247994208125929,0.11561059190798495,41
clip_b32,scene-1062,,0,0.15785872364484385,0.12217296552124253,40
clip_b32,scene-1063,,0,0.10904816955514414,0.1395285661845592,40
clip_b32,scene-1064,,0,0.32049952187161335,0.1395055653297465,40
clip_b32,scene-1065,,0,0.040188247039711016,0.08627222490944947,40
clip_b32,scene-1066,,0,0.027693463140042587,0.08030364458453713,40
clip_b32,scene-1067,,0,0.039693298253785536,0.12572635778122213,40
clip_b32,scene-1068,,0,0.09295344277931689,0.0722640775405017,40
clip_b32,scene-1069,,0,0.3870852844261489,0.09211084419388017,40
clip_b32,scene-1070,,0,0.02909307466936718,0.06097546148758954,41
clip_b32,scene-1071,,0,0.03289216621978909,0.08535237413744406,40
clip_b32,scene-1072,,0,0.03260911710260153,0.05722557364555706,40
clip_b32,scene-1073,,0,0.10969988632523435,0.09996856656043873,40
