encoder,scene_name,scenario,fold_id,steer_rmse,accel_rmse,n
dino_vits14,scene-0777,urban,0,0.03247920819047178,0.030363126632040265,40
dino_vits14,scene-0796,urban,0,0.026784911003209,0.038722640005742937,40
dino_vits14,scene-0904,urban,0,0.0217457566476367,0.039213459397326185,41
dino_vits14,scene-0905,urban,0,0.038043368855700865,0.03154208320599369,40
dino_vits14,scene-0906,urban,0,0.0757381131601424,0.042729763049429964,41
dino_vits14,scene-0913,urban,0,0.02211935980259513,0.03245819715721312,40
dino_vits14,scene-0914,urban,0,0.1509728981461071,0.06453401903742872,41
dino_vits14,scene-0919,urban,0,0.27000082109040097,0.07413126147413099,41
dino_vits14,scene-0920,urban,0,0.24308081914700816,0.07538450515312223,41
dino_vits14,scene-0921,urban,0,0.25218300906364666,0.08295167841819029,41
dino_vits14,scene-0929,urban,0,0.039536179369071375,0.08680300681398555,40
dino_vits14,scene-0972,urban,0,0.07142653686036142,0.04957239234598032,41
dino_vits14,scene-1059,urban,0,0.24206704057543582,0.12347286052303043,40
dino_vits14,scene-1060,urban,0,0.11431196770814032,0.07863815074248975,40
dino_vits14,scene-1061,urban,0,0.09603943746278991,0.11758911977305996,41
dino_vits14,scene-1063,urban,0,0.05329310795065791,0.13975358518338976,40
dino_vits14,scene-1067,urban,0,0.0333313310011027,0.09801937667639599,40
dino_vits14,scene-1071,urban,0,0.030841429348554834,0.06620448767220222,40
vjepa2_rep64,scene-0003,urban,0,0.11565606617792253,0.0863433975506466,40
vjepa2_rep64,scene-0013,urban,0,0.04372919453692182,0.046492089594697694,40
vjepa2_rep64,scene-0017,urban,0,0.10096978189205974,0.055493484082055,40
vjepa2_rep64,scene-0092,urban,0,0.009445530608604815,0.03555957231936132,40
vjepa2_rep64,scene-0096,urban,0,0.01926507894996522,0.07004275818381728,39
vjepa2_rep64,scene-0098,urban,0,0.011490878560448437,0.02960651208153048,39
vjepa2_rep64,scene-0103,urban,0,0.0195874790679669,0.10520624358580348,40
vjepa2_rep64,scene-0106,urban,0,0.036631616725496266,0.04944993208364702,40
vjepa2_rep64,scene-0107,urban,0,0.05548277743096739,0.03944243399036459,40
vjepa2_rep64,scene-0110,urban,0,0.010675943217130026,0.025823147457604678,40
vjepa2_rep64,scene-0269,urban,0,0.09611734702455972,0.057001925641139296,40
vjepa2_rep64,scene-0271,urban,0,0.11968010962099015,0.09860572008395622,39
vjepa2_rep64,scene-0273,urban,0,0.056725355202163694,0.07496601285686154,39
vjepa2_rep64,scene-0276,urban,0,0.10151171734297221,0.08803523075127329,40
vjepa2_rep64,scene-0346,urban,0,0.13110925958015265,0.10239849611272722,40
vjepa2_rep64,scene-0521,urban,0,0.011277947276449086,0.06228945896049679,40
vjepa2_rep64,scene-0556,urban,0,0.3760910316835912,0.05413917814264351,40
vjepa2_rep64,scene-0561,urban,0,0.0620050566525017,0.05283498368548079,40
vjepa2_rep64,scene-0635,urban,0,0.006065473198634772,0.034511379991477374,40
vjepa2_rep64,scene-0638,urban,0,0.27064608155670233,0.053050095447418476,41
vjepa2_rep64,scene-0770,urban,0,0.024468197227665793,0.008605206665614745,40
vjepa2_rep64,scene-0771,urban,0,0.018065306171914448,0.007435927605504054,41
vjepa2_rep64,scene-0777,urban,0,0.019086200744662763,0.007664695675214635,40
vjepa2_rep64,scene-0796,urban,0,0.020018701971560048,0.0411442776686243,40
vjepa2_rep64,scene-0904,urban,0,0.02244814276908633,0.030712897349334894,41
vjepa2_rep64,scene-0905,urban,0,0.02317437588052348,0.029202371900805227,40
vjepa2_rep64,scene-0906,urban,0,0.08341945677581754,0.04852354945517601,41
vjepa2_rep64,scene-0913,urban,0,0.02183188644277108,0.025377719787708305,40
vjepa2_rep64,scene-0914,urban,0,0.15849739776199695,0.049531640142229515,41
vjepa2_rep64,scene-0919,urban,0,0.20123016073594666,0.059101799435460234,41
vjepa2_rep64,scene-0920,urban,0,0.16818888654363864,0.07529852039122094,41
vjepa2_rep64,scene-0921,urban,0,0.2237736726134916,0.06398047252213962,41
vjepa2_rep64,scene-0929,urban,0,0.05497944536310676,0.07453873833581466,40
